ID_CLIENTE,CANAL,PRECIO_ASIGNADO,ZONA,CLAS_VENTA,TIPO_FACT
3123,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3124,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3125,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3126,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3127,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3128,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3129,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3130,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3131,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3132,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3133,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3134,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3135,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3136,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3137,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3138,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3139,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3140,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3141,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3142,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3143,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3144,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3145,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3146,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3147,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3148,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3149,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3150,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3151,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3152,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3153,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3154,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3155,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3156,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3157,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3158,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3159,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3160,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3161,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3162,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3163,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3164,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3165,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3166,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3167,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3168,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3169,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3170,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3171,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3172,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3173,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3174,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3175,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3176,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3177,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3178,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3179,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3180,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3181,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3182,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3183,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3184,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3185,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3186,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3187,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3188,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3189,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3190,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3191,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3192,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3193,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3194,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3195,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3196,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3197,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3198,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3199,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3200,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3201,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3202,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3203,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3204,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3205,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3206,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3207,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3208,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3209,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3210,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3211,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3212,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3213,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3214,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3215,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3216,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3217,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3218,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3219,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3220,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3221,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3222,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3223,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3224,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3225,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3226,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3227,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3228,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3229,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3230,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3231,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3232,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3233,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3234,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3235,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3236,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3237,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3238,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3239,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3240,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3241,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3242,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3243,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3244,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3245,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3246,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3247,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3248,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3249,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3250,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3251,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3252,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3253,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3254,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3255,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3256,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3257,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3258,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3259,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3260,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3261,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3262,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3263,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3264,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3265,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3266,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3267,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3268,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3269,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3270,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3271,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3272,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3273,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3274,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3275,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3276,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3277,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3278,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3279,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3280,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3281,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3282,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3283,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3284,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3285,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3286,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3287,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3288,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3289,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3290,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3291,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3292,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3293,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3294,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3295,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3296,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3297,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3298,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3299,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3300,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3301,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3302,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3303,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3304,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3305,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3306,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3307,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3308,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3309,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3310,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3311,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3312,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3313,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3314,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3315,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3316,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3317,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3318,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3319,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3320,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3321,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3322,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3323,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3324,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3325,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3326,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3327,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3328,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3329,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3330,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3331,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3332,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3333,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3334,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3335,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3336,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3337,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3338,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3339,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3340,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3341,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3342,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3343,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3344,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3345,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3346,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3347,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3348,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3349,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3350,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3351,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3352,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3353,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3354,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3355,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3356,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3357,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3358,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3359,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3360,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3361,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3362,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3363,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3364,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3365,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3366,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3367,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3368,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3369,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3370,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3371,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3372,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3373,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3374,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3375,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3376,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3377,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3378,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3379,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3380,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3381,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3382,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3383,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3384,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3385,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3386,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3387,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3388,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3389,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3390,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3391,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3392,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3393,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3394,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3395,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3396,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3397,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3398,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3399,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3400,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3401,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3402,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3403,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3404,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3405,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3406,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3407,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3408,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3409,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3410,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3411,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3412,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3413,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3414,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3415,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3416,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3417,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3418,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3419,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3420,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3421,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3422,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3423,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3424,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3425,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3426,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3427,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3428,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3429,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3430,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3431,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3432,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3433,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3434,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3435,DETALLE,DETALLE,URBANO,D- 0 - 2500,CREDITO
3436,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3437,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3438,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3439,DETALLE,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
3440,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3441,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3442,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3443,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3444,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3445,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3446,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3447,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3448,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3449,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3450,DETALLE,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
3451,DETALLE,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
3452,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3453,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3454,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3455,DETALLE,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
3456,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3457,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3458,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3459,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3460,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3461,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3462,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3463,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3464,DETALLE,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
3465,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3466,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3467,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3468,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3469,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3470,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3471,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3472,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3473,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3474,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3475,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3476,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3477,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3478,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3479,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3480,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3481,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3482,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3483,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3484,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3485,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3486,DETALLE,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
3487,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3488,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3489,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3490,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3491,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3492,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3493,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3494,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3495,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3496,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3497,DETALLE,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
3498,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3499,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
3500,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3501,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3502,DETALLE,DETALLE +3%,RURAL,B- 50001-10000,CREDITO
3503,DETALLE,DETALLE +3%,RURAL,C- 2501-5000,CREDITO
3504,DETALLE,DETALLE +3%,RURAL,D- 0 - 2500,CREDITO
